UserID,ProductID,Date,Review,Rating,Label,Product 
64738,838,2/15/2014,great food with reasonable price . they will get one more star once they improve their ventilation system . ,4,1,fukurou
193282,3237,6/9/2012,"please out of towners , don ' t waste your limited time and meals here . the pizza is mediocre . whole foods is better . seriously . ",2,1,lombardi s pizza
110908,1534,1/13/2012,good place to eat . best i have seen with german food in the city . the prices are decent . vander,4,-1,cafe katja
46194,473,9/20/2011,yum ! ,4,-1,brother s pizza on rt . N
247919,4625,7/24/2014,had a great time with friends . great ribs . stephanie and jackie were great bartenders . ,5,-1,salt creek grille
8286,3889,7/6/2014,"well a crowded jasmiine rice just spells disaster i guess . im ussually not the one to complain about presentation but it looked liked the food was slopped on my plate and microwaved . found a couple of bones in the chicken and cartiledge that was just tough . mussles in the curry sauce that were not open , sent it back . not to mention i couldnt stomach the food i got down . . appetizers were good though . . and that carrot string ball that is on every plate is kinda just a waste didnt know if i should eat it or what . ",1,-1,jasmine rice
196758,3271,2/26/2014,food is good but the buffet has very less veggie options,3,-1,naatiya indian restaurant
82571,2003,7/16/2012,you definitely get your money ' s worth here and what you are getting is absolutely delicious . it ' s a little hectic when its busy but overall great food and friendly staff . it may be obvious by the name but the hummus is the best i ' ve had . ,4,-1,hummus grill
52561,552,5/12/2012,the food and drinks are really great . i love that you have the option to eat outside the restaurant or inside . my only complaint is that the portions are way too large but overall it is a nice spot to go eat with friends and enjoy listening to the latin music . ,4,-1,yuca bar restaurant
86269,1119,7/31/2008,"a nice change-of-pace for business-district newark , with fresh , healthy food prepared as ordered , with a real emphasis on natural products . pluses good , fresh food select-your-own salads the pre-selected aztec salad and the mediterranean wrap minus the wait - if you hit the lunch rush wrong , it can seem an eternity to get your food the prices - a bit high for newark , but the fresh and custom elements probably require it . conclusion a good change from deli , pizza and the like , but probably not your everyday choice . ",3,1,harvest table
164789,2619,9/22/2013,"this was our first time at front street bistro . we went after the movie , which we also enjoyed , so it wasn ' t crowded . service was great . our waitress shelby was just adorable . she was attentive and engaging . the food was excellent ! everything was fresh and delicious . the prices were very reasonable . i loved the shrimp cakes and the wine sampler was awesome and a great price . the home made chocolate chip cookies and ice cream were wonderful too ! we were treated to kareoke with some great local talent from the hart school of music . just a totally enjoyable evening . i look forward to our next visit ! ",5,-1,front street bistro
174340,1526,1/6/2015,i was there a year ago and still remember it ! the outside seems seedy but when you go in there . . . it ' s very cozy and pizzas are great ! ,4,-1,roberta s
57138,1295,1/13/2007,"low key spot in the west village . . . beer sake wine . . . no hard liquor . ask for thomas . great service . neighborhood , comfortable spot to get some alcoholic refreshment ( or a diet coke ) . ",5,1,the otheroom
18793,3536,6/26/2013,"having walked by northern spy on multiple occasions and peered in their windows i decided to give them a try . my wife and i arrived on a tuesday and were promptly seated . the staff were all extremely pleasant and helpful . our waitress was very engaged as soon as we asked for some recommendations and suggested a wine to go along with our dishes . we started with a warm squid salad that was absolutely fantastic . my wife ordered the chicken , which she could not stop talking about for hours . i had the smoked trout which was marvelous . it ' s somewhat futile to recommend particular dishes at a restaurant which focuses on seasonal , locally available ingredients since i ' m sure the menu changes fairly frequently , but i can ' t imagine anything they offer would fail to delight the palate . in addition to our entrees i placed an order of the duck fat fries . they were enormous golden-brown wedges with a fantastic yogurt-based sauce . the dessert was marvelous . overall , just a wonderfully fantastic restaurant with great food and a helpful , pleasant staff . ",5,1,northern spy food co . 
73208,2934,7/17/2014,"excellent hidden gem above a drive through burger place bar seating plus tables . very good reasonable food , nice ambiance make sure you ' re there when nelson is at the bar he ' s the best ! ",5,-1,the station tavern
68796,1199,7/9/2012,"service is fast and friendly . food is ok dinner food . don ' t order the onion rings if you like your onion ring crispy ( junior use hotdog batter ) . as far as cheese cake goes , its delicous but my modifed version is better . ",3,1,junior s restaurant
64573,3162,8/3/2014,"quick , friendly service , cheap eats , and i dream about the pho . . . i wish i did not live N hours away i would eat it daily if i could . will eat here everytime i am in burlington ! ",5,-1,pho hong
132656,1920,3/5/2010,"the maitre d ' told me that amis is modeled after a ' roman trattoria ' and tries to create an authentic roman dining experience . i had dinner there with my husband , who is from rome , and from a restaurant and cafe owning family in rome . we were excited at the idea of having an authentic roman style restaurant in philly , since my husband misses his native cuisine terribly . deep disappointment after eating at amis . first of all , nothing about the environment at amis remotely resembles any resataurant we have seen in rome . because of the ' specialty ' nature of the place , i could overlook the inflated prices of classic roman street food , like arancini ( fried rice , meat , and cheese balls ) . the pecorino plate was tasty , except for the hair my husband found in the honey glaze . the polpo ( octopus ) antipasto was almost inedible--the octopus rounds were gummy and tasteless , and the olive oil marinade was at best greasy and oversalted . the carciofi alla giudia ( jewish style fried artichokes ) were ok , overdone on the ends . hard to compare to the ones his grandmother makes for us when we visit rome . fried scamorza came in one sad little slice , laughably priced at N . my husband choked on that one . i got the famous gnocchi with oxtail ragu , and could not understand why gnocchi--which , in rome , are lovingly shaped into small knobs every thursday and draped in velvety tomato sauce --arrived at the table looking like a distorted pile of polenta , two melted slabs covered with bony ragu . the texture was smooth and buttery , sumptuos to be sure , but without any of that glorious springy texture that the best gnocchi should have , and with a sauce that was hardly memorable , if only , again , oversalted . my husband had the abbacchio ( roasted lamb with potatoes ) . it arrived unceremoniously on a plain white plate , meat and potatoes strewn together , the simple presentation and average quality of the meat being possibly the only authentically roman elements of the whole meal . all of this accompanied by presumably house made rosemary foccaccia , served cold in a tin pan . they would be better off with plain old bread , which romans can ' t live with out , and can ' t get enough of when dining out . wine we took a carafe of both the house white and the house red at N each , enough for two glasses of each . the white was drinkable , the red not so much . we paid and got out of there as quickly as possible , then walked three blocks to tria to have a few glasses of truly good wine and tasty olives , and tried to forget about the N we had shelled out for a very mediocre meal . ",2,-1,amis
236950,4273,3/1/2013,"i was a regular there a few years back and havent been going because i felt that the place has gone down . a friend of mine was there in for christmas eve and did nothing but rave about it . needless to say i have gone back , pizzaria area finally set up and looks clean ! ! ! ! ! ! ! . however the tiles in the bar are still broken and the rug needs attention . we had a filetto di pomadoro pizza as an appetizer that was outstanding , one of the best pies i have ever had , then we took advantage of the two for one dinner menu that they offer . my husband had the roast chicken giambotta and i had the parppardella pasta . the food was excellent all around . service was very attentive and food came out quick . i am happy to see that nuccis is back performing the way that it use to . ",4,-1,nucci s restaurant
63702,2384,6/2/2010,great beer selection ! last week we stopped by for a quick drink and the staff was friendly and beer was good . good location by the park,4,-1,the double windsor
18966,3217,7/10/2014,for the first time i didn ' t get the brisket . . . i opted for the brontosaurus rib . that very well might have been the best decision i ' ve ever made . ,5,1,mighty quinn s barbeque
158573,3191,8/5/2012,"i took my family out for dinner at marsilio ' s kitchen this weekend , upon the insistence of a family friend who had been there for a recent private party . we were greeted by a smiling hostess and inviting atmosphere . decor is modern but very warm , hints of italy throughout and they even have a rustic ' farm table ' which could easily seat N . our server sharon tempted us with the specials of the evening , and was very nice and attentive throughout the meal . we started with their eggplant rollatini appetizer , which was superb . the marinara is great here . all the entrees came with a house salad which was perfectly fresh and simple , lightly dressed with honey balsamic . entrees were piping hot when they came out . my crabcakes , which were fantastic , full of crabmeat served over a slaw in a light lemon sauce , were accompanied well by a side of rosemary potato fries . my wife loved their signature chicken cacciatore , and my mother said she was coming back next week to have more braised beef . even though we were stuffed , we couldn ' t pass up an espresso and their ' can ' t decide ' dessert trio , including velvety house-made tiramisu . prices were good for the food quality and portions were nice . overall , we had a great experience . the whole staff seemed in good spirits and you could tell they enjoy working together . i will definitely have to try one of their specials next time i visit , which will be soon . ",5,-1,marsilio s kitchen
249129,4651,1/16/2014,"i live a block away from this new addition to murray hill and i was a bit skeptical when it opened recently ( mainly the name ) but i have become a big fan , firstly the crowd it gets is not your typical frat pack , it is predominately female and professional without being pretentious . the wine cocktail program is nicely balanced and they have a decent craft beer offering , three bars in the location means you will nearly always find a spot and the food is favorably priced with a cool meats cheese station at the end of one of the bars . d cor is warm and inviting , i just wish my apartment was like this . oyster special at the bar is a nice touch as are the handmade check presenters . . . good job guy ' s . ",4,-1,whitman bloom
242737,4448,12/19/2012,"one of my favorite restaurants . the interior design is amazingly beautiful , the food was made perfectly , the deserts melt in your mouth . my tasting experience was wonderful ! ! ! the service was impeccable , will def go back ! ! ! ! ",5,1,bouley
127182,1848,10/6/2014,came on a monday night -- the place was packed but the wait was short . the minka ramen was superb . rich but not too salty . the pork was tender but not too fatty . get the radish salad if you want a pre-soup snack . split an orion beer -- enjoyable -- that classic ice-cold light asian lager goes perfectly with the piping hot ramen . you ' re in and out in Nm or less a superb stop between bars or after a tough workout . friendly service -- a rarity in the ramen belt . it doesn ' t add anything to the taste ( so some of those N N N star spots taste better than that ) but it ' s hardly a flaw . ,5,1,minca
253409,4715,11/26/2014,"my sister and i did our holiday food shopping for thanksgiving last evening and decided to grab a pizza from sorrentos for dinner . my sister had earned a free large pizza from credits from prior purchases . the cashier was so busy socializing , she didn ' t notice the card had been fully stamped , and blindly went to stamp it again . we got a large mozzarella with bacon . immediately after one slice each , we developed stomach rumbling , intestinal cramping , nausea and headaches . i wouldn ' t waste my time or money there again . this is not the sorrentos i remember , when lou maturo made the pizza . go see steve at dimatteos in the hamden plaza . the food is great , staff is friendly and professional , and the restaurant is spotless . thanks for a lousy experience , a lousy pizza and a damper on thanksgiving . ",1,-1,sorrento s restaurant pizzeria
177833,874,4/2/2014,"had dinner this past friday night and it was great . i had hanger steak , wife had scallops . service was prompt , desert exceptional ! ",4,-1,witherspoon grill
246802,2256,10/18/2014,"the food was great . the atmosphere was awesome . sadly , the service was horrible . the servers had an awful attitude after the kitchen messed up the order and actively tried to persuade our table to accept a burger we didn ' t order . there was no apology , no offer to fix the mishap . after placing the request for the original order the server had an awful demeanor , as well as the audacity to drop off the check at a table of N with the words "" don ' t worry guys , i already added the tip into the bill . "" never going back to this hole in the wall . ",1,1,two N two
212478,3745,6/3/2013,"i was there over the weekend . the line was not too bad , so it was fine . the food was okay i was not blow away like everyone said . i have a party of five and they charge me a N gratuities . i was not happy about that . i will not be going here again . ",2,-1,ippudo ny
212595,3745,1/1/2014,love the place . hope it is open all the time,4,-1,ippudo ny
44007,456,10/11/2013,"i booked a reservation to this location for a business dinner with some colleagues . i chose it based on its proximity to the fairfield on Nth road . and , of course , based on the yelp reviews . the reviews were not wrong . it ' s a smaller location , very intimate - only one waiter was on duty , but he was able to be very attentive . we started with the baked octopus and the sausage and yucca fries . the octopus was great , but man , the yucca fries were amazing . i found myself hoarding the plate , trying to block it from everyone else ' s view . for the main course , we had many different plates salmon , carne guisada , shrimp , chicken . we shared a bit and they were all delicious . i had the guisada on the waiter ' s recommendation and was glad that i did . it ' s more of a stew here than the guisada i ' m used to at mexican locations , but i had no problem with that . for desert i had the creme brulee and almost embarrased myself by strongly , strongly considering a second course of desert . highly recommended , i ' ll definitely be going back next time i ' m in the area . everyone in our group was pleasantly surprised . ",5,1,malagueta restaurant
70599,855,12/8/2011,"was there last night the food was awful and the service was horrible ! ! they are rude and obnoxious . had to ask N times for utensils and they watch you like if your stealing something that is worth having . this was my Nnd time there decided to give it another chance , but the service was no better . these people need to realize that we are paying customers and the public is who make them or break them . the owners wife is real snob ! ! ! forget about trying to get a napkin to clean your hands with , N napkins per table ? ? ? really ? ? ? the biggest comment i have is close your business the food was horrible and the service is undeseribe wouldnt have treated a dog that way ! most animal gets better treatment than that",1,-1,sushi palace
105547,3745,9/26/2011,"oh em geeeeee the ramen is the best , hands down ! the broth is just soooo delicious that i can drink all of it and my bowl will be clean by the end of dinner . the pork buns are good too ! i love the bread they use . so nice and fluffy ! lychee martini is killer here too . so don ' t be surprised if you ' re stumbling out of the restaurant because they make some strong drinks here . but delicious ! just be prepared to wait . it gets ridiculously crowded here . i mean like having to wait N hours just to eat kind of crowded ! ! ",5,-1,ippudo ny
89475,3546,9/2/2012,"so long N guys ! this place rocks ! my coworkers and i have four d a new go-to burger joint . i highly suggest burger N ! bbq , bacon , fried sweet onions , and a poppy seed onion bun and fresh cooked burger ! a in my book",5,-1,N burgers
121930,1951,4/25/2014,"food was mediocre and overpriced , much like most food in the university city area . i love going out to eat at good restaurants , but you can easily make more flavorful chicken at home with the most basic cooking skills . but the real tragedy of this place is the staff and service . staff , especially the management , are rude to the point of aggression . don ' t waste your time going out to eat at an institution that doesn ' t even want your business . edit i don ' t know how much wishbone is paying yelp to hide all of their bad reviews , but my review is certainly legitimate . ",1,-1,wishbone
18143,934,1/15/2010,"went last night with a friend . i went a few years ago , but loved it much more the second time around . what a cozy place we split pumpkin ghnocci-so amazing ! both got the hanger steak-amazing as well me pumpkin poundcake over carmel sauce-ok friend-flourless cake-good both got coffee meal was N for everything , not too bad ! service was great ! and was pretty crowded for a thursday night in todays economy ! only one table was empty ( i am sure reservations were for later ) ",4,1,pumpkin
188022,3176,7/4/2012,i ' m literally obsessed with this restaurant- the food is a great price the service is great and i absolutely recommend this place ! ,5,-1,sripraphai thai restaurant
7781,4122,6/18/2013,"this place is just your average local tavern . mediocre food , mediocre service , somewhat funky in smell from the bar and worn down tables wiped down with watered down cleaning solution . don ' t make a special trip here . if you ' re here just to drink i guess it ' s quite alright . if you ' re coming for dinner , just go down the street and hit up caldwell diner . ",3,1,cloverleaf tavern
131548,321,6/9/2013,"we love oysters and try to find a good place to have them in every city we go to . max ' s looked really nice but the experience was disappointing . half of the oysters were completely ruined by whoever opened them and some of them we had to send back . food wasn ' t good and the prices are a rip off . i don ' t mind paying for a good meal and service , but neither was even ok . ",2,-1,max s oyster bar
49160,496,10/16/2010,love the food and the restaurant . gotta come grab a bite if you happen to be in the soho area . ,4,1,balthazar restaurant
85752,3453,11/7/2014,"terrific greasy spoon diner . big servings , good prices and fast service . great for breakfast or lunch . ",4,-1,stage restaurant
47052,3739,3/14/2010,cracked pepper turkey sandwich is awesome . service is slow but worth the waiting time,4,-1,tastebuds deli and specialty foods
41558,3317,5/22/2011,"here are some of the sample menu dishes we ordered spicy , bigeye tuna tartare , tempura eggplant , kecap manis crispy , braised pork belly , avocado , corn , tomato marmalade bbq , braised short rib sliders , sweet potato fries all clear winners in my book . the sample dishes were unique , creative , and daring . it reminded me of danji ' s sample dishes , which serves korean fusion food which was best fusion i ' ve tasted yet ! my only reservation of this place is the location . it seemed to be in the middle of nowhere . ",5,1,traif
48031,1746,2/13/2010,"i eat here pretty regularly . this is a great place to go if you don ' t wanna spend time searching for parking in china town . it ' s new so it ' s so clean and their huge flat screens are nice when all you wanna do is watch some football and eat pho . i always order their summer rolls because it comes with the best peanut sauce i ' ve ever had . much more creamy and thick than the average . the pho is amazing too . all the ingredients are fresh , the meat is never gamey and they even offer vietnamese cilantro on the side plates which i ' ve never seen . i ' ve never had a problem with service but sometimes the pho comes out way before the rolls which i find strange . also the portion difference between a medium and large bowl is almost non existent . overall i would definitely recommend ! ",5,1,pho saigon
9175,100,3/30/2014,"we ate at the blue ribbon with colleagues . the new york strip was well cooked and tasty , however the trout was greasy and ruined the flavour of what was a very good piece of fish . service was fine , the food was probably a little expensive for what it was . ",3,-1,blue ribbon brasserie
203255,3466,10/13/2012,"ii have dinned at this place for almost a year and loved the food . but there is something here i do not like after having dinner here on several occassion , i feel happy and would tip the waiters . . i ve seen the waiters , almost all of them would give the tips to the front cashier . on one weekend , i after having a dinner with my business friends , , i ask an elderly looking waiter about the tips , and to my shocking i was informed that they are not given the tips . i then ask another waiter , who i believed is from south india ( from the slang he spoke ) and got the same answer . out of curiousity i asked him if he was paid above the average nj pay scale , he told me sadly it was far below it . i feel this indian employers are exploiting this workers and taking advantage where they can . this is just not right . since then i have stopped patronising this restaurant for about N months . now . yes , the food is good but seeing the waiters been made used by the employer , made me feel sad . ",1,-1,sonu da dhaba
259581,4007,1/19/2014,"i ' ve heard so many great things about this place so my man and i decided to go out for a date night . the only thing i can say that i appreciated out of the entire experience was the host being extremely courteous by waiting until we were seated and placing our menus in our hands as opposed to plopping them down in front of us on the table . . . . the experience went downhill from there ! the waitress came to take our drink order , i ordered a martini which came in a sample size martini glass at best , we then continued to order apps and our main entr e . . . after our orders were placed we "" overheard "" the waiter from another table go over the daily specials to another couple . we didn ' t have the luxury of that service . every part of the meal was tasteless . . no flavor what so ever . . but in an effort to not ruin the evening we just "" got through "" the meal , which we rushed through because the waitress and dishwasher came over almost every N minutes to see if we were done with our meal . thankfully our meal was over when my date started to experience nausea because someone decided to take a smoke break with the door cracked open which caused the smoke to seep back into the restaurant . . . he is highly allergic to cigarette smoke . natrually we decided to not have dessert and asked for the check which included a N gratuity off of the total . . . yes , the total including tax ! ! usually a gratuity is included on larger parties and it ' s usually on the meal only , not the sales tax . i thought this was a high end establishment but it ' s nothing more than a glorified tgif . we ' ve frequented a number of restaurants in the tri state area and i have never written a review even if the service was decent , but this was probably one of the most unsatisfying experiences i have ever encountered . ",2,-1,papillon N
251552,4698,9/29/2014,"us angelenos are pretty spoiled when it comes to the diversity and quality of street food , but we don ' t have the halal guys ! ! ! ! even though i had to wait a bit , the money and order taker yelled at me to hurry up while putting my change away and grab my diet coke , then yelled at me when i asked to get it wrapped up to go , i would still come back on my next nyc trip for the chicken over rice . ",4,1,the halal guys
8122,3724,8/21/2008,"tried to go to nhu y ( not nhuy as spelled on here ) , but it was closed so went to this nearby place . got N sandwiches ( dac biet and fancy pork ) . the sandwiches were small and light on fillings . the bread was hard ( like it was yesterday ' s baguettes ) . the pate was good , but just in one smear in the middle , and there were few pickled carrots radishes , making the sandwiches dry overall . i ' ve only had worse in montreal",2,1,cafe cuong
153054,4839,1/14/2012,"make sure to order as soon as possible if you decide to get pick up or delivery because it takes a good N- N minutes . i ' ve ordered delivery twice and i live about N mins from the restaurant . it took over an hour both times for the food to come . but when it did come , it was amazing . totally worth the wait . the tacos supreme with shredded beef is delicious , all the varieties of tacos are bomb , the shredded beef tortas is amazing ! i ' ve also eaten in the restaurant and it ' s a very casual and relaxed atmosphere . place is very clean and the service is prompt . ",4,1,que chula es puebla
28777,552,9/28/2012,"super fun tapas mexican place to come to . my visit was during happy hour on a weeknight . as soon as we walked in , there were hoards of people ( crowd consists mainly of mid-to-late twenty something year old working professionals ) waiting to grab a drink from the bar . their margaritas are particularly popular and tasty ! food was great . ordered the guacamole and chips to start , taquitos de carne , and pechuga de pollo . we were seated outdoors away from the loud bar and were able to hear each other just fine over dinner . would love to come back to try other items on the menu ! ",4,1,yuca bar restaurant
144448,2147,9/7/2009,"happened upon this cozy place happily while strolling the east village in search of a nice brunch spot . loved the sparkle of the chandeliers , decorative tin ceiling and the warm wood and brick textures . we slipped into a bench booth against the wall overlooking the elegant bar . sedate , local , but happening . we spied dishes had by other guests . . . the white bean dip with spiced pita chips looked spectacular . we started with the shitake mushroom tart with black truffel oil . . . amazing ! followed by the sauteed shrimp over grits ( i love buttery grits ! ) with a side of chicken fennel sausage , and "" the francisco "" a combination of scrambled eggs , squash , sundried tomatoes and basil with a side of sausage or bacon . unbelievable flavors ! topped with cold refreshing wine goblets of mimosas . we were so elated by our discovery , we called a couple of friends to join us on the spot . service , food , and atmosphere . . . . wonderful . ",5,-1,grape and grain
5613,3733,6/7/2013,"you have to be supremely confident of your seafood to open up next to taverna kyclades and michael psilakis makes a statement here by doing just that . i walked in with my wife on a saturday night around Npm . the place was packed . we were told there might be a N min wait but got seated in less than N . since we weren ' t too hungry , we decided to get two mezes and share an entr e . octopus with mediterranean chickpea salad as others have mentioned , their octopus was perfectly prepared . it was so soft it was almost like a scallop ! not even a hint of being rubbery . also memorable , was the sauce . the mix of olives , mint , yogurt cilantro was exceptionally well balanced and complimented the octopus . N N crispy cod with garlic tomato puree and tomato sauce the cod was in dire need of some seasoning . mixing it with the puree made it better but it was still lacking flavor . N N greek paella with shellfish , lamb sausage orzo for me the star of this dish was the spicy lamb sausage . i can see why the dumplings are popular here . you should definitely get at least one dish with the spicy lamb sausage . the shell fish included mussels , clams and shrimp . the only thing i didn ' t like on this dish was the shrimp which had become mushy in texture . i liked the orzo as well which gave the dish a different feel than a regular paella . N N chocolate brownie with tahini ice cream oh . mah . gawd . N N they didn ' t have our first two dessert choices so they gave us the brownie for free . i couldn ' t have been happier with the choice . the service was nothing short of stellar . for the sake of complaining , i told my wife that i could do without the commercial electronic music . she asked me to stop acting like a grandfather . however , i maintain that i would ' ve preferred some greek songs sung with a bouzouki . i didn ' t realize how popular this place already is . less than N reviews on yelp so far but obviously the locals love it . we got lucky with our table so i would definitely make resos before coming here . food N . N N service N N d cor ambiance N N value N N",4,1,mp taverna
97857,1325,7/12/2013,i am saying this place is the best place for coffee and tea and sandwiches and fresh baked goods around ! my favorite is the ham cheese croissant . their blueberry muffins are great too . the menu has a diverse selection that covers all the major coffee shop bases getting used to joe ' s coffee at grand central raised the bar very high for me . ,5,-1,rex
222777,3259,9/7/2013,"it is annoying when a restaurant merely tries to accommodate vegetarians the vegetarian ramen is basically like drinking a bottle of sesame seed oil with a few noodles , some grains of brown rice and a few odds and ends thrown in . spare me . ",1,1,ippudo westside
14362,3056,8/23/2012,"wandering by on Nth st . i stopped into a . kitchen for a leisurely lunch . the roasted fluke with what amounted to a deconstructed gazpacho ( tomato , cucumber and a cilantro pur e ) was flavorful and really played on the palate . a side of the honey and roasted garlic zucchini was a great compliment . the portions are small and it is expensive . frankly this whole movement of "" small plates "" is annoying and duplicitous . you ' re paying entree prices for apps . there ' s no denying the quality of ingredients and execution but enough . worth every penny was the vanilla yogurt panna cotta in a honey sauce perched on a short bread round . exquisite , divine more more more . service staff was fabulous . glasses refilled almost while you drank and any server passing would attend to whatever your table required unsolicited . ",4,-1,a . kitchen bar
52556,3136,9/4/2013,"it really is good crust . very good . thin crust without being brittle and stale , and doughy without being chewy . but my pizza come out lukewarm , and the flavor just didn ' t wow me . good , but not amazing . ",3,-1,grimaldi s
206301,3565,2/5/2011,"we dine here frequently . the restaurant uses fresh , local ingredients in french-inspired recipes that change with the seasons . the ambiance and service are superb . we particularly enjoy eating on the deck in the non-winter months . ( it is also the perfect place to sit during the quechee balloon festival--father ' s day weekend . ) the service is always first-rate . adam , mentioned in other reviews , is always gracious and welcoming . his wife , alex , is the chef who designs the delectable menu . during the winter , i love the osso buco , but my husband always gets the salmon , which is terrific as well . we both adore the olive tapenade that they serve with the bread . the only drawback to the parker house is the cost . it is not easy on the wallet . however , the price is in keeping with the food quality and service , particularly in this tourist area . ",4,-1,parker house inn
162824,2559,3/21/2013,"new ownership N - so , this deli is friendly clean , with a nice selection of soup , sandwiches , dessert - new specials such as pierogis salad bar are delicious additions . been there many times brought friends - we all agree to keep returning . ",5,-1,cobblestone deli
47562,3262,6/12/2013,"do yourself a favor . order the oxtails . it is all about the oxtails . a cult favorite at rincon criollo is the ropa vieja ( shredded flank steak in a tomato based sauce ) , but my go-to dish is their oxtails . savory , flavorful and delicious . plop some rice and beans on the side and you are good to go ! the interior of the restaurant is decorated with old photographs and tidbits of cuban culture . the staff is friendly and enthusiastic about the food they serve . feel free to ask them for recommendations on the menu . they know what ' s good . if you ever find yourself in corona , queens , make your way over to rincon criollo . do it . ",5,1,rincon criollo
34504,2169,9/18/2014,"i only write reviews for places that i really like and places that i really dislike and this place was the really dislike . came here during restaurant week for a friends birthday . i had brought my own ice-cream cake and N candles ( my friend was turning N ) and asked the lady if she could please put N candles . ( to be continued ) app i got the calamari . i have had many , many calamari plates from different restaurants and this was probably the worst . olive garden makes them better and i ' m not even trying to be funny , they do . i also got the caprese salad . i was expecting beautiful red tomatoes with a nice piece of mozzarella ( i asked for all sauces on the side ) . the tomato was cooked gross , the mozzarella was the size of a circle made from my thumb and index finger they put the sauces on top which i asked for them not to do . main course i got the penne vodka with shrimp . this was half decent . shrimp was the only good thing i ate all night and i couldn ' t even enjoy it for a long time because there were N pieces . dessert my favorite part of the entire meal which is pretty sad because its the one thing they did not make . also , they put N candles on the cake . theres just something wrong here . its way too expensive for the quality of this food . no go . sorry . ",1,1,fratelli s italian bistro
96288,3136,8/13/2013,"i recently visited the new location , having been a fan when they were right next door . the line for waiting still remains , but , sadly , the old charm and fun is gone . the new location is drab and the pizza was not as flavorful . ",2,1,grimaldi s
28450,1700,11/24/2014,oh boy ! my grandson took me here and i had fried chicken with a waffle ? can you image in that ? and it was excellent . i would like for my grandson to take me again . ,5,-1,buttermilk channel
175713,2103,2/25/2014,went here for some hot wings last night . they were delicious . perfect wing sauce and a blue cheese fondu to compliment the dish . a . apparently knicks guard raymond felton is a fan of the wings too . ,4,-1,hope garage
166945,3715,7/15/2013,"great sushi that is artfully prepared ! reservations are really important on weekends , but if you make one in advance , they will get you seated right away ! really nice variety and the quality of the ingredients is obviously much higher than that of the many sushi bars throughout center city . waitstaff was courteous and the food arrived quickly . highly recommended for seekers of great sushi ) ",5,1,fat salmon
95704,1298,11/3/2013,"i ' m not one to really write reviews but had a bad experience at abc kitchen that i felt the need to review . i love ( d ) this restaurant . loved loved . in the past year , it ' s been our go-to restaurant for special occasions . my husband and i ' s anniversary and birthdays . this year , for my birthday , we decided to go for lunch . as usual , the service was amazing . everyone was very pleasant and personable . everything on the menu seemed appealing and it was hard to chose ! i ended up choosing a light dish . fish with spinach and heirloom tomatoes . it was delightful until about a quarter of the way into the meal , i took a bite and realized something just wasn ' t quite right . somehow , a habanero pepper had made it ' s way into the tomatoes . honest mistake in the kitchen - i get it ! they were the same color , right ? needless to say , my mouth was on fire . i can ' t even describe to you the pain . my mouth , i believe , was still sore later that evening . i ' m not a difficult person to please . i don ' t complain about food in restaurants . our waiter was extremely apologetic . when we asked if there were supposed to be habanero peppers in the dish , he explained that they do cook with peppers , although not in this particular dish . i guess in a restaurant with such an amazing reputation , i thought we ' d get a little more of an apology . i don ' t know what i expected . maybe it was because it was my birthday and i had set a high standard for my birthday lunch ? after opting out on a replacement meal , i ordered the huge ice cream sundae instead ( maybe i should have done that in the first place , right ? it was my birthday , after all ! ) . we ended up having to pay for the dessert . we weren ' t looking for a freebie , but i don ' t know . . . . something ? birthday lunch was ruined and maybe , quite honestly , my feelings towards this restaurant . ",1,-1,abc kitchen
16447,2440,6/9/2014,"wow , absolutely one of the best experiences i have had in the longest time . this is a gem on the water . a real hidden place that is way worth more than N stars . the staff is amazing , starting with diane who made sure that not only did we get our open table points , but we got seated outside with an amazing view and she even recommended a table where both me and my bf got an amazing view of the city ! i haven ' t been to a place were i have gotten such amazing table service and the staff was all around friendly and helpful , even as the shifts were close to finishing for the night , they still were giving it their all ! i was so impressed and so happy that we ended up coming here . originally we were thinking blend for sangrias , but they were closed for the evening and recommended that we come here their newer sister restaurant . not only is the decor so great , but the food was amazing and the staff quality was not short of excellent . our server priscilla , made sure we had everything we wanted , including extra sauces that were not included in the original items that we ordered . she also recommended drinks for us to try and have us great reviews on the food that we were thinking about trying . we enjoyed a few different drinks including a margarita , a sangrita ( frozen margarita with sangria ) and sangrias . on the food , definitely need to try out their short rib burger , the plantain nachos as well as the other plantain bites with pulled pork . the ingredients seemed fresh and the flavor was delightful . they also have a lemon sauce that was very good on the food . we also had the mang , but it was more of a paste then the actual mang i ' m used to from the island . when i asked why they did it this way , proscilla mentioned that the chef was looking to make twists on typical latin food , and i can ' t agree more . even though the mang was different , it definitely was different and not as heavy and greasy as the mang that i am used to eating . the manager made rounds to ask people how their food was and even stopped to take pictures of people at the tables so they can take a memoir . great location , great decor , great food , amazing staff , great plating , this is a N star place and definitely a first , second and third date place ! ! i also recommend sitting outside and enjoying the beautiful new york city skyline ! can ' t wait to come back ! also cool note , their menu has embedded lights to turn on at night so easy to read in the dark ! nice detail blend on the water ! ! ",5,1,blend on the water
75845,1298,12/3/2012,"i live about N blocks away from this jean george production and come here as often as i can . sometime my cravings are driven by the fresh greens on their appetizer menu , the delicious ricotta and veal meatball pasta variations , but most of all it ' s the suckling pig that gets me in here time and time again . ",5,-1,abc kitchen
